305,E 58 St & 3 Ave,40.76095756,-73.96724467,10
3305,E 91 St & 2 Ave,40.7811223,-73.94965589,10
3613,Center Blvd & 48 Ave,40.745038,-73.957539,10
3323,W 106 St & Central Park West,40.7981856,-73.9605909,10
445,E 10 St & Avenue A,40.72740794,-73.98142006,10
455,1 Ave & E 44 St,40.75001986,-73.96905301,10
3163,Central Park West & W 68 St,40.7734066,-73.97782542,10
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,10
3671,E 81 St & 2 Ave,40.77477945,-73.95427465,10
79,Franklin St & W Broadway,40.71911552,-74.00666661,10
3382,Carroll St & Smith St,40.680611,-73.99475825,10
509,9 Ave & W 22 St,40.7454973,-74.00197139,10
3987,E 149 St & Jackson Ave,40.813135,-73.909235,10
545,E 23 St & 1 Ave,40.736502,-73.97809472,10
392,Jay St & Tech Pl,40.695065,-73.987167,10
4309,18 St & 27 Ave,40.77276829,-73.92743647,10
432,E 7 St & Avenue A,40.72621788,-73.98379855,10
3329,Degraw St & Smith St,40.6829151,-73.99318208,10
3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,10
3549,Grand Ave & Bergen St,40.678045,-73.962408,10
4044,8 Ave & W 38 St,40.75461,-73.99177,10
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,10
3141,1 Ave & E 68 St,40.76500525,-73.95818491,10
3619,Newtown Ave & 23 St,40.7713615,-73.9246145,10
355,Bayard St & Baxter St,40.71602118,-73.99974372,10
539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,10
461,E 20 St & 2 Ave,40.73587678,-73.98205027,10
3718,E 11 St & Avenue B,40.72746421,-73.97950418,10
3376,E 65 St & 2 Ave,40.76471852,-73.9622207,10
3970,Melrose Ave & E 154 St,40.819609,-73.916071,10
3092,Berry St & N 8 St,40.7190095,-73.95852515,10
3363,E 102 St & Park Ave,40.7904828,-73.95033068,10
470,W 20 St & 8 Ave,40.74345335,-74.00004031,10
358,Christopher St & Greenwich St,40.73291553,-74.00711384,10
4279,E 54 St & 1 Ave,40.756265,-73.964179,10
3839,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,10
3815,E 51 St & 2 Ave,40.755293,-73.967641,10
467,Dean St & 4 Ave,40.68312489,-73.97895137,10
3143,5 Ave & E 78 St,40.77632142,-73.96427393,10
3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,10
3647,48 Ave & 30 Pl,40.74128309,-73.93725872,10
3402,Court St & State St,40.6902375,-73.99203074,10
479,9 Ave & W 45 St,40.76019252,-73.9912551,10
3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,10
3491,E 118 St & 1 Ave,40.79747,-73.93504,10
508,W 46 St & 11 Ave,40.76341379,-73.99667444,10
3436,Greenwich St & Hubert St,40.721319,-74.010065,10
3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,10
3067,Broadway & Whipple St,40.7016657,-73.9437303,10
3827,Halsey St & Broadway,40.68565,-73.91564,10
3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,10
3746,6 Ave & Broome St,40.72430832,-74.00473036,10
3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,10
3127,9 St & 44 Rd,40.74966,-73.9521,10
3890,Grove St & Broadway,40.69047,-73.923511,10
3707,Lexington Ave & E 26 St,40.741459,-73.983293,10
3115,India St & Manhattan Ave,40.73232194,-73.9550858,10
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,10
489,10 Ave & W 28 St,40.75066386,-74.00176802,10
275,Washington Ave & Greene Ave,40.68650065,-73.96563307,10
454,E 51 St & 1 Ave,40.75455731,-73.96592976,10
4082,Gerard Ave & McClellan St,40.833909,-73.92112,10
530,11 Ave & W 59 St,40.77149671,-73.99046034,10
3733,Avenue C & E 18 St,40.730563,-73.973984,10
3318,2 Ave & E 96 St,40.7839636,-73.9471673,10
4071,Broadway & W 160 St,40.835775,-73.9434,10
3410,Dean St & Hoyt St,40.6864442,-73.98759104,10
254,W 11 St & 6 Ave,40.73532427,-73.99800419,10
151,Cleveland Pl & Spring St,40.72210379,-73.99724901,10
344,Monroe St & Bedford Ave,40.6851443,-73.95380904,10
3365,3 St & 7 Ave,40.6703837,-73.97839676,10
423,W 54 St & 9 Ave,40.76584941,-73.98690506,10
237,E 11 St & 2 Ave,40.73047309,-73.98672378,10
3920,E 132 St & Madison Ave,40.810224,-73.937195,10
511,E 14 St & Avenue B,40.72938685,-73.97772429,10
408,Market St & Cherry St,40.71076228,-73.99400398,10
251,Mott St & Prince St,40.72317958,-73.99480012,10
3765,Bushwick Ave & Stagg St,40.709897,-73.94008,10
295,Pike St & E Broadway,40.71406667,-73.99293911,10
3935,Amsterdam Ave & W 131 St,40.816355,-73.954295,10
